num;rfid;time;antenna;
null;0800EEEE;11:53:26.876;1
null;0800EEEE;11:53:37.036;4
247;2000FA4727F2690001ED;11:55:29.651;1
247;2000FA4727F2690001EE;11:55:29.671;1
null;3000000000000352420000000000;12:03:36.656;1
28;2000FA4727F269000037;12:05:48.156;4
28;2000FA4727F269000038;12:05:48.181;8
25;2000FA4727F269000032;12:05:48.361;1
25;2000FA4727F269000031;12:05:48.611;1
268;2000FA4727F269000217;12:08:20.111;8
268;2000FA4727F269000218;12:08:20.196;8
257;2000FA4727F269000201;12:08:22.891;8
257;2000FA4727F269000202;12:08:22.956;4
256;2000FA4727F2690001FF;12:08:23.781;1
256;2000FA4727F269000200;12:08:24.036;1
12;2000FA4727F269000017;12:08:32.071;8
12;2000FA4727F269000018;12:08:32.096;8
28;2000FA4727F269000037;12:09:36.936;4
28;2000FA4727F269000038;12:09:37.041;12
51;2000FA4727F269000065;12:09:37.791;4
51;2000FA4727F269000066;12:09:37.806;4
6;2000FA4727F26900000C;12:11:56.806;4
48;2000FA4727F269000060;12:17:44.761;9
50;2000FA4727F269000063;12:17:45.361;12
29;2000FA4727F269000039;12:20:09.121;1
29;2000FA4727F26900003A;12:20:09.206;1
64;2000FA4727F26900007F;12:20:18.646;8
64;2000FA4727F269000080;12:20:18.736;8
65;2000FA4727F269000082;12:24:20.766;1
9;2000FA4727F269000012;12:24:21.341;1
67;2000FA4727F269000086;12:24:22.941;3
67;2000FA4727F269000085;12:24:22.956;1
20;2000FA4727F269000028;12:24:28.646;1
11;2000FA4727F269000015;12:24:32.186;4
11;2000FA4727F269000016;12:24:32.196;4
68;2000FA4727F269000088;12:25:20.621;8
24;2000FA4727F26900002F;12:29:03.401;1
17;2000FA4727F269000021;12:29:03.576;1
17;2000FA4727F269000022;12:29:03.746;1
24;2000FA4727F269000030;12:29:03.806;8
85;2000FA4727F2690000A9;12:30:02.161;1
83;2000FA4727F2690000A6;12:30:03.361;7
37;2000FA4727F269000049;12:30:03.951;1
46;2000FA4727F26900005B;12:30:04.756;1
46;2000FA4727F26900005C;12:30:04.766;1
21;2000FA4727F26900002A;12:30:06.576;1
21;2000FA4727F269000029;12:30:06.826;1
16;2000FA4727F26900001F;12:30:24.156;1
null;3000000000000351593600000000;12:30:28.316;1
null;3000000000000352420000000000;12:30:29.836;1
134;2000FA4727F26900010B;12:30:33.041;1
134;2000FA4727F26900010C;12:30:33.176;4
118;2000FA4727F2690000EC;12:30:33.511;4
118;2000FA4727F2690000EB;12:30:33.526;4
98;2000FA4727F2690000C4;12:30:33.646;1
98;2000FA4727F2690000C3;12:30:33.726;1
206;2000FA4727F26900019C;12:30:33.966;1
91;2000FA4727F2690000B5;12:30:34.381;8
91;2000FA4727F2690000B6;12:30:34.396;8
130;2000FA4727F269000103;12:30:35.671;4
129;2000FA4727F269000102;12:30:36.186;4
117;2000FA4727F2690000EA;12:30:36.321;1
117;2000FA4727F2690000E9;12:30:36.791;4
101;2000FA4727F2690000CA;12:30:43.861;5
36;2000FA4727F269000048;12:32:35.176;1
54;2000FA4727F26900006B;12:34:48.006;1
146;2000FA4727F269000123;12:36:47.051;1
146;2000FA4727F269000124;12:36:47.071;1
147;2000FA4727F269000125;12:36:47.256;4
77;2000FA4727F269000099;12:36:53.461;4
106;2000FA4727F2690000D3;12:37:17.596;5
106;2000FA4727F2690000D4;12:37:18.156;1
106;2000FA4727F2690000D3;12:37:57.221;8
88;2000FA4727F2690000B0;12:38:02.456;10
106;2000FA4727F2690000D3;12:39:45.586;8
106;2000FA4727F2690000D3;12:39:51.176;8
106;2000FA4727F2690000D3;12:39:57.346;8
106;2000FA4727F2690000D3;12:40:05.736;8
106;2000FA4727F2690000D3;12:40:11.871;8
115;2000FA4727F2690000E5;12:40:38.966;1
114;2000FA4727F2690000E3;12:40:46.586;4
100;2000FA4727F2690000C7;12:41:26.911;8
135;2000FA4727F26900010D;12:42:21.416;1
135;2000FA4727F26900010E;12:42:21.431;1
135;2000FA4727F26900010E;12:42:32.136;8
135;2000FA4727F26900010D;12:42:33.146;8
135;2000FA4727F26900010E;12:42:37.766;8
8;2000FA4727F26900000F;12:42:38.346;1
8;2000FA4727F269000010;12:42:38.606;1
135;2000FA4727F26900010D;12:42:40.871;4
135;2000FA4727F26900010E;12:42:44.506;8
135;2000FA4727F26900010D;12:42:46.406;8
122;2000FA4727F2690000F3;12:44:49.236;1
122;2000FA4727F2690000F4;12:44:49.556;1
71;2000FA4727F26900008D;12:45:27.876;1
90;2000FA4727F2690000B4;12:45:28.006;4
90;2000FA4727F2690000B3;12:45:28.026;4
128;2000FA4727F269000100;12:47:09.476;1
128;2000FA4727F2690000FF;12:47:09.561;1
93;2000FA4727F2690000BA;12:47:22.821;4
93;2000FA4727F2690000B9;12:47:22.841;4
42;2000FA4727F269000053;12:47:24.456;8
74;2000FA4727F269000093;12:47:25.336;9
4;2000FA4727F269000008;12:49:16.766;1
4;2000FA4727F269000007;12:49:16.776;1
41;2000FA4727F269000051;12:49:52.971;1
41;2000FA4727F269000052;12:49:52.996;1
149;2000FA4727F26900012A;12:50:12.486;9
131;2000FA4727F269000105;12:51:41.711;1
123;2000FA4727F2690000F6;12:53:49.841;4
123;2000FA4727F2690000F5;12:53:49.856;4
26;2000FA4727F269000034;12:55:34.121;1
26;2000FA4727F269000033;12:55:34.296;1
136;2000FA4727F269000110;12:55:34.451;8
97;2000FA4727F2690000C2;12:58:46.591;1
7;2000FA4727F26900000E;12:58:58.926;1
34;2000FA4727F269000043;12:59:00.056;1
34;2000FA4727F269000044;12:59:00.066;1
155;2000FA4727F269000136;13:00:51.951;8
55;2000FA4727F26900006D;13:00:56.116;3
