num;rfid;time;antenna;
32;2000FA4727F26900003F;17:24:52.940;1
32;2000FA4727F269000040;17:24:53.035;1
24;2000FA4727F269000030;17:24:54.405;2
24;2000FA4727F26900002F;17:24:54.655;2
29;2000FA4727F269000039;17:24:55.690;5
29;2000FA4727F26900003A;17:24:56.145;4
33;2000FA4727F269000042;17:24:56.385;2
20;2000FA4727F269000027;17:24:57.005;1
20;2000FA4727F269000028;17:24:57.085;1
11;2000FA4727F269000015;17:24:57.740;2
40;2000FA4727F26900004F;17:24:58.140;1
40;2000FA4727F269000050;17:24:58.220;1
14;2000FA4727F26900001C;17:24:59.590;2
14;2000FA4727F26900001B;17:24:59.690;2
38;2000FA4727F26900004B;17:25:00.695;1
38;2000FA4727F26900004C;17:25:00.705;1
15;2000FA4727F26900001D;17:25:01.925;4
15;2000FA4727F26900001E;17:25:02.210;1
24;2000FA4727F26900002F;17:26:23.545;1
33;2000FA4727F269000041;17:26:26.790;1
33;2000FA4727F269000042;17:26:26.800;1
29;2000FA4727F26900003A;17:26:31.280;1
29;2000FA4727F269000039;17:26:31.295;1
11;2000FA4727F269000015;17:26:38.700;1
40;2000FA4727F26900004F;17:26:41.490;2
40;2000FA4727F269000050;17:26:41.505;2
14;2000FA4727F26900001B;17:26:46.525;1
14;2000FA4727F26900001C;17:26:46.555;1
15;2000FA4727F26900001D;17:27:19.045;1
38;2000FA4727F26900004B;17:27:21.500;1
38;2000FA4727F26900004C;17:27:21.665;1
32;2000FA4727F26900003F;17:27:45.420;1
29;2000FA4727F26900003A;17:28:02.975;1
29;2000FA4727F269000039;17:28:03.140;1
20;2000FA4727F269000027;17:28:08.340;2
20;2000FA4727F269000028;17:28:08.360;2
11;2000FA4727F269000015;17:28:18.490;1
40;2000FA4727F26900004F;17:28:19.890;1
38;2000FA4727F26900004C;17:29:09.540;2
33;2000FA4727F269000041;17:29:22.785;1
33;2000FA4727F269000042;17:29:22.800;1
29;2000FA4727F26900003A;17:29:28.310;1
29;2000FA4727F269000039;17:29:28.390;5
15;2000FA4727F26900001E;17:29:31.085;1
15;2000FA4727F26900001D;17:29:31.175;1
20;2000FA4727F269000028;17:29:37.245;1
40;2000FA4727F269000050;17:29:49.855;1
40;2000FA4727F26900004F;17:29:49.865;1
14;2000FA4727F26900001C;17:29:54.425;1
14;2000FA4727F26900001B;17:29:54.450;1
11;2000FA4727F269000015;17:30:00.110;1
32;2000FA4727F26900003F;17:30:44.860;1
32;2000FA4727F269000040;17:30:44.950;1
24;2000FA4727F26900002F;17:30:46.465;2
24;2000FA4727F269000030;17:30:46.480;2
29;2000FA4727F26900003A;17:30:52.935;1
29;2000FA4727F269000039;17:30:52.950;1
38;2000FA4727F26900004C;17:31:00.250;1
38;2000FA4727F26900004B;17:31:00.280;1
20;2000FA4727F269000028;17:31:09.750;2
40;2000FA4727F269000050;17:31:27.715;2
14;2000FA4727F26900001B;17:31:28.495;1
14;2000FA4727F26900001C;17:31:28.515;1
