num;rfid;time;antenna;
630;2000FA4727F2690004EC;09:48:20.197;1
129;2000FA4727F269000101;09:48:23.687;1
129;2000FA4727F269000102;09:48:23.772;1
83;2000FA4727F2690000A6;09:48:24.577;1
13;2000FA4727F26900001A;09:48:31.557;3
13;2000FA4727F269000019;09:48:31.667;1
14;2000FA4727F26900001C;09:48:32.172;3
17;2000FA4727F269000022;09:48:32.642;1
17;2000FA4727F269000021;09:48:32.657;1
12;2000FA4727F269000017;09:48:32.832;3
12;2000FA4727F269000018;09:48:32.842;3
630;2000FA4727F2690004EC;09:49:22.117;1
630;2000FA4727F2690004EB;09:49:22.202;1
630;2000FA4727F2690004EC;09:49:27.627;1
630;2000FA4727F2690004EB;09:49:27.722;1
260;2000FA4727F269000208;09:49:33.997;1
226;2000FA4727F2690001C3;09:49:39.027;8
226;2000FA4727F2690001C4;09:49:39.107;8
630;2000FA4727F2690004EB;09:49:57.542;8
630;2000FA4727F2690004EC;09:49:57.562;8
630;2000FA4727F2690004EB;09:50:24.232;1
630;2000FA4727F2690004EC;09:50:27.177;1
630;2000FA4727F2690004EB;09:50:29.852;1
630;2000FA4727F2690004EC;09:50:32.962;8
630;2000FA4727F2690004EB;09:50:35.367;8
630;2000FA4727F2690004EC;09:50:56.652;3
630;2000FA4727F2690004EB;09:50:56.742;2
630;2000FA4727F2690004EC;09:51:02.427;4
630;2000FA4727F2690004EB;09:51:03.932;1
217;2000FA4727F2690001B1;09:51:13.332;1
630;2000FA4727F2690004EB;09:51:15.222;1
21;2000FA4727F26900002A;09:51:49.852;1
26;2000FA4727F269000033;09:51:50.172;3
26;2000FA4727F269000034;09:51:50.187;1
27;2000FA4727F269000036;09:51:51.552;3
27;2000FA4727F269000035;09:51:51.647;2
18;2000FA4727F269000024;09:51:52.317;2
20;2000FA4727F269000028;09:51:52.387;1
20;2000FA4727F269000027;09:51:52.397;1
18;2000FA4727F269000023;09:51:52.472;1
16;2000FA4727F269000020;09:51:52.572;2
16;2000FA4727F26900001F;09:51:52.597;2
28;2000FA4727F269000037;09:51:53.332;3
28;2000FA4727F269000038;09:51:53.347;3
86;2000FA4727F2690000AB;09:52:19.542;1
86;2000FA4727F2690000AC;09:52:19.777;9
221;2000FA4727F2690001BA;09:52:34.907;1
221;2000FA4727F2690001B9;09:52:36.652;1
